,tconst,title,numVotes,averageRating,genres,runtimeMinutes,startYear,popularity,id_x,overview,poster_path,id_tmdb_x,id_tmdb_y,name_x,Unnamed: 0,id_tmdb,iso_639_1,iso_3166_1,name_y,key,site,size,type,official,published_at,id_y,lien
1033,tt3513500,"Tic et Tac, les rangers du risque : le film",46889,7.0,"Action,Adventure,Animation",97,2022,62.316,420821,"De nos jours, Tic et Tac évoluent autant dans le monde de l’animation que dans celui des humains. Depuis la déprogrammation de la série dont ils étaient les héros, leurs vies ont pris des directions diamétralement opposées. Tic s’est reconverti en représentant en assurances et mène une existence ordinaire dans une banlieue résidentielle. À l’inverse, Tac a fait l’objet d’une opération médicale et se produit dans des galas et conventions empreints de nostalgie, où il tente vainement de retrouver sa gloire passée. Lorsqu’un de leur ancien partenaire d’aventure disparaît mystérieusement, Tic et Tac n’ont d’autre solution que de renouer avec leur amitié passée et de reprendre leurs chapeaux de détectives pour partir à son secours.",https://image.tmdb.org/t/p/original//wIuAEGlA5UW5eUNPhsRI8wuxrUJ.jpg,tt3513500,420821,"cartoon,peter pan,los angeles, california,former best friend,missing person,duringcreditsstinger,live action and animation,bootleg,corrupt cop",0,420821,fr,FR,"TIC ET TAC : LES RANGERS DU RISQUE Bande Annonce VF 2 Nouvelle, 2022",MgGQcla9gp4,YouTube,2160.0,Trailer,False,2022-05-12T10:30:03.000Z,630112cf67e0f700821cf90f,https://www.youtube.com/watch?v=MgGQcla9gp4
1034,tt7125860,Si Beale Street pouvait parler,52453,7.1,"Drama,Romance",119,2018,13.468,465914,"Harlem, dans les années 70. Tish et Fonny s'aiment depuis toujours et envisagent de se marier. Alors qu'ils s'apprêtent à avoir un enfant, le jeune homme, victime d'une erreur judiciaire, est arrêté et incarcéré. Avec l'aide de sa famille, Tish s'engage dans un combat acharné pour prouver l'innocence de Fonny et le faire libérer…",https://image.tmdb.org/t/p/original//m7v60wgJbZkIgYpsYLjUuhdi2Ne.jpg,tt7125860,465914,"new york city,based on novel or book,1970s,romance,flashback,lawyer,harlem, new york city,devoted family man,false imprisonment,love story",2,465914,fr,FR,Si Beale Street pouvait parler - Bande Annonce 2 VOST,_ELDGfGI7wM,YouTube,1080.0,Trailer,True,2018-12-21T18:02:25.000Z,5c5ca6d40e0a261de166bc19,https://www.youtube.com/watch?v=_ELDGfGI7wM
1035,tt1392214,Prisoners,807916,8.2,"Crime,Drama,Mystery",153,2013,93.097,146233,"Dans la banlieue de Boston, deux fillettes de 6 ans, Anna et Joy, ont disparu. Le détective Loki privilégie la thèse du kidnapping suite au témoignage de Keller, le père d’Anna. Le suspect numéro 1 est rapidement arrêté mais est relâché quelques jours plus tard faute de preuve, entrainant la fureur de Keller. Aveuglé par sa douleur, le père dévasté se lance alors dans une course contre la montre pour retrouver les enfants disparus. De son côté, Loki essaie de trouver des indices pour arrêter le coupable avant que Keller ne commette l’irréparable… Les jours passent et les chances de retrouver les fillettes s’amenuisent…",https://image.tmdb.org/t/p/original//fUk1f0iOAezl5PZ7gQW6nrguOXk.jpg,tt1392214,146233,"pennsylvania, usa,kidnapping,hostage,detective,maze,symbolism,investigation,georgia,beating,revenge,vigilante,rural area,crime scene,brutality,candlelight vigil,animal cruelty,neo-noir,sex offender,child abduction",0,146233,fr,FR,Bande-annonce VOST,Jt-v1dfSN_0,YouTube,1080.0,Teaser,True,2013-09-17T16:28:07.000Z,5db47e3cd2c0c1001811178d,https://www.youtube.com/watch?v=Jt-v1dfSN_0
1036,tt2396589,Mudbound,54322,7.4,"Drama,War",134,2017,14.948,414425,"Mudbound suit la famille McAllan, fraîchement débarquée de la ville de Memphis, qui découvre la dure vie d’agriculteurs dans le Mississippi. Malgré les grands rêves de Henri, sa femme Laura lutte pour garder foi en son mari et en son entreprise en déclin. Pendant ce temps, Hap et Florence Jackson, exploitants agricoles de génération en génération, œuvrent courageusement pour construire leur propre rêve malgré les barrières sociales auxquelles ils font face.",https://image.tmdb.org/t/p/original//ri1RjGN1DhpvhTdAt7atIyWya4i.jpg,tt2396589,414425,"farm,post-traumatic stress disorder (ptsd),based on novel or book,war veteran,ku klux klan,mississippi river,world war ii,air force,alcoholism,racism,lynching,post war,post world war ii,sharecropper,military veteran",0,414425,fr,FR,MUDBOUND Bande Annonce VF (Nouvelle // 2017) NETFLIX,UhTPt1EzlWs,YouTube,1080.0,Trailer,False,2017-11-02T15:17:16.000Z,6467903033a376013b3d70b0,https://www.youtube.com/watch?v=UhTPt1EzlWs
1037,tt0253474,Le Pianiste,910304,8.5,"Biography,Drama,Music",150,2002,71.552,423,"Varsovie, au mois d’octobre 1939. Un jeune pianiste juif, Wladyslaw Szpilman, est enfermé dans le ghetto avec sa famille. Il assiste, impuissant, aux humiliations que subissent quotidiennement les siens. Grâce à une aide extérieure, il échappe de justesse à la déportation mais voit partir toute sa famille. Le jeune homme se cache alors dans les maisons vides et observe passivement les derniers habitants se révolter contre l’occupation allemande. Après avoir réussi à s’échapper miraculeusement, il se terre dans des quartiers détruits et tente de survivre, ce qui s’avère de plus en plus dur. C’est alors qu’il rencontre un nazi mélomane…",https://image.tmdb.org/t/p/original//we7gg7NwgCczxChsLiR2vjHWEg6.jpg,tt0253474,423,"concert,nazi,resistance,warsaw ghetto,polish resistance,homeland,holocaust (shoah),hunger,world war ii,prisoner of war,ghetto,deportation,jew persecution,liberation,biography,survival,based on memoir or autobiography,pianist,poland",0,423,fr,FR,Le Pianiste - La Bande Annonce VF,QGMRmp6uYc8,YouTube,1080.0,Trailer,False,2016-06-27T15:49:19.000Z,5ee10c0ef36a32001e8d16ab,https://www.youtube.com/watch?v=QGMRmp6uYc8
1038,tt1042877,Cadillac Records,23097,7.0,"Biography,Drama,Music",109,2008,27.642,14299,"La véritable histoire de Leonard Chess, fondateur de Chess Records, le label mythique de la musique blues, rock and roll et rythm and blues des 50’s…",https://image.tmdb.org/t/p/original//xV2f2YcyzEr5kJ2c3DaXfqkCuw2.jpg,tt1042877,14299,"chicago, illinois,musical,woman director",0,14299,fr,FR,Cadillac Records (VF) - Bande Annonce,n1Z9MAUGDaw,YouTube,720.0,Trailer,False,2013-06-11T07:10:58.000Z,59367a5d9251416bfc00bd95,https://www.youtube.com/watch?v=n1Z9MAUGDaw
1039,tt2094064,Beaucoup de bruit pour rien,17084,7.0,"Comedy,Drama,Romance",109,2012,12.33,91739,"De retour de la guerre, Don Pédro et ses fidèles compagnons d’armes, Bénédict et Claudio, rendent visite au seigneur Léonato, gouverneur de Messine. Dans sa demeure, les hommes vont se livrer à une autre guerre. Celle de l’amour. Et notamment celle qui fait rage entre Béatrice et Bénédict, que leur entourage tente de réconcilier tout en essayant de déjouer les agissements malfaisants de Don Juan.",https://image.tmdb.org/t/p/original//rqo91tjwrOn4swjF5pE7ya32amr.jpg,tt2094064,91739,black and white,0,91739,fr,FR,BEAUCOUP DE BRUIT POUR RIEN Bande Annonce (Much Ado About Nothing),Ki2zC5V9l3k,YouTube,1080.0,Trailer,False,2013-11-18T12:30:08.000Z,5fd6448360b58d003e856755,https://www.youtube.com/watch?v=Ki2zC5V9l3k
1040,tt12306964,À contretemps,2186,6.6,Drama,105,2022,10.72,714339,"Avocat aux fortes convictions sociales, Rafa a jusqu'à minuit pour retrouver la mère d'une fillette laissée seule dans un logement insalubre. A défaut, la police placera la petite en foyer. Dans sa course contre la montre, Rafa croise la route d’Azucena, une femme injustement menacée d’expulsion, et qui pour s'en sortir, tente de provoquer une révolte citoyenne. Alors que les heures défilent implacablement pour ces deux âmes en lutte, Madrid devient le lieu de toutes les colères...",https://image.tmdb.org/t/p/original//27LtzIIFxQTZfho3ND47i472nJV.jpg,tt12306964,714339,"spain,family drama,poverty,eviction,economic crisis,broken family",0,714339,fr,FR,À Contretemps - Bande Annonce [VOST],PRh6iXtsEKo,YouTube,1080.0,Trailer,True,2023-06-14T13:43:48.000Z,6585b8e7223e20411095587f,https://www.youtube.com/watch?v=PRh6iXtsEKo
1041,tt12618926,Madres paralelas,35850,7.1,Drama,123,2021,50.702,766798,"Deux femmes, Janis et Ana, se rencontrent dans une chambre d'hôpital sur le point d’accoucher. Elles sont toutes les deux célibataires et sont tombées enceintes par accident. Janis, d'âge mûr, n'a aucun regret et durant les heures qui précèdent l'accouchement, elle est folle de joie. Ana en revanche, est une adolescente effrayée, pleine de remords et traumatisée. Janis essaie de lui remonter le moral alors qu'elles marchent telles des somnambules dans le couloir de l'hôpital. Les quelques mots qu'elles échangent pendant ces heures vont créer un lien très étroit entre elles, que le hasard se chargera de compliquer d'une manière qui changera leur vie à toutes les deux.",https://image.tmdb.org/t/p/original//cjShlda2gFJyC5Rf0LWyigDymMy.jpg,tt12618926,766798,"mother,photographer,pregnancy,spanish civil war (1936-39),memory,single mother,motherhood,dna testing,switched at birth,post spanish civil war,lesbian",0,766798,fr,FR,Madres paralelas - Bande Annonce [VF],G1_CK8tIdJw,YouTube,1080.0,Trailer,True,2021-10-28T08:00:04.000Z,6186e061d388ae00612e2218,https://www.youtube.com/watch?v=G1_CK8tIdJw
1042,tt0232500,Fast and Furious,418961,6.8,"Action,Crime,Thriller",106,2001,8.453,9799,"La nuit tombée, Dominic Toretto règne sur les rues de Los Angeles à la tête d'une équipe de fidèles qui partagent son goût du risque, sa passion de la vitesse et son culte des voitures de sport lancées à plus de 250 km/h dans des rodéos urbains d'une rare violence. Ses journées sont consacrées à bricoler et à relooker des modèles haut de gamme, à les rendre toujours plus performants et plus voyants, à organiser des joutes illicites où de nombreux candidats s'affrontent sans merci sous le regard énamouré de leurs groupies. À la suite de plusieurs attaques de camions, la police de L.A. décide d'enquêter sur le milieu des street racers. Brian, un jeune policier, est chargé d'infiltrer la bande de Toretto, qui figure, avec celle de son rival Johnny Tran, au premier rang des suspects.",https://image.tmdb.org/t/p/original//gsW9S3K6oBLKVMMLuSvKwEPOKHc.jpg,tt0232500,9799,"street gang,undercover,car race,auto-tuning,street race,los angeles, california,aftercreditsstinger,duringcreditsstinger,based on magazine, newspaper or article",0,9799,fr,FR,Fast And Furious Bande Annonce FR (2001),QCDSHydpmRo,YouTube,360.0,Trailer,False,2012-02-10T14:22:03.000Z,533ec667c3a368544800181b,https://www.youtube.com/watch?v=QCDSHydpmRo
1043,tt1596343,Fast & Furious 5,406748,7.3,"Action,Crime,Thriller",130,2011,12.02,51497,"Depuis que Brian et Mia Toretto ont extirpé Dom des mains de la justice, ils ont dû franchir de nombreuses frontières pour échapper aux autorités. Retirés à Rio, ils sont contraints de monter un dernier coup pour se faire blanchir et recouvrer leur liberté. Ils se constituent une équipe d'élite, réunissant les pilotes les plus avertis, conscients que leur seule chance d'être acquittés pour bonne conduite nécessite une confrontation avec l'homme d'affaires véreux qui souhaite les voir morts. Mais il n'est pas le seul à leurs trousses. L'impitoyable agent fédéral Luke Hobbs n'a jamais loupé sa cible. Affecté à la traque des fugitifs, lui et son équipe de choc élaborent un implacable dispositif d'assaut destiné à les capturer. Passant le Brésil au crible, Hobbs réalise combien la frontière qui sépare les bons des méchants est ténue. Il doit alors s'en remettre à son instinct pour acculer ses proies et éviter qu'un autre ne les débusque avant lui.",https://image.tmdb.org/t/p/original//7STjb7RLFODxHc9ZcskgQTOGdG5.jpg,tt1596343,51497,"car race,freedom,fbi,car crash,prison escape,heist,escaped convict,street race,money,organized crime,fugitive,on the run,police chase,duringcreditsstinger",0,51497,fr,FR,Fast & Furious 5 - bande annonce VF,CYV-mTqlI_g,YouTube,720.0,Trailer,True,2011-03-21T15:47:16.000Z,5d498426028f146b010076a2,https://www.youtube.com/watch?v=CYV-mTqlI_g
1044,tt1905041,Fast & Furious 6,416477,7.0,"Action,Crime,Thriller",130,2013,9.592,82992,"Dom, Brian et toute leur équipe, après le casse de Rio, ayant fait tomber un empire en empochant 100 millions de dollars, se sont dispersés aux quatre coins du globe. Mais l’incapacité de rentrer chez eux, et l’obligation de vivre en cavale permanente, laissent à leur vie le goût amer de l’inaccomplissement. Pendant ce temps Hobbs traque aux 4 coins du monde un groupe de chauffeurs mercenaires aux talents redoutables, dont le meneur, Shaw est secondé d’une de main de fer par l’amour que Dom croyait avoir perdu pour toujours : Letty. La seule façon d’arrêter leurs agissements est de les détrôner en surpassant leur réputation. Hobbs demande donc à Dom de rassembler son équipe de choc à Londres. En retour ? Ils seront tous graciés et pourront retourner auprès des leurs, afin de vivre une vie normale.",https://image.tmdb.org/t/p/original//yXwsRF2T0VugGiBkXO29M1qraAI.jpg,tt1905041,82992,"car race,sequel,street race,car theft",1,82992,fr,FR,FAST & FURIOUS 6 - Bande-annonce officielle VF [HD],Ewu0WTPbOVY,YouTube,720.0,Trailer,True,2013-02-06T10:24:31.000Z,5ab513710e0a265f2701e659,https://www.youtube.com/watch?v=Ewu0WTPbOVY
1045,tt0294870,Rent,55886,6.8,"Drama,Musical,Romance",135,2005,27.953,1833,"Deux amis, Mark et Roger, partagent un appartement à New York. Mark, vidéaste, filme sans cesse son entourage, tandis que Roger, atteint du sida, rêve d'écrire une dernière chanson avant que la maladie de l'emporte. Sa rencontre avec Mimi, jeune toxicomane séropositive, changera sa vie. Se sachant condamnés, les deux amoureux connaîtront un amour aussi fiévreux qu'éphémère.",https://image.tmdb.org/t/p/original//pRl3DHOsIixdLcfHu6EID69eoL2.jpg,tt0294870,1833,"aids,musical,based on play or musical,hiv,rock opera,missing person,lgbt,mugging,manhattan, new york city,gay theme",0,1833,fr,FR,Rent (VF) - Bande Annonce,_lyzq4LqeVg,YouTube,360.0,Trailer,False,2014-07-25T01:14:38.000Z,5632c6d39251414ab7011f06,https://www.youtube.com/watch?v=_lyzq4LqeVg
1046,tt1498569,Restless,18397,6.7,"Drama,Romance",91,2011,14.266,47760,"Bien qu’en phase terminale d’un cancer, la jeune et jolie Annabel Cotton est animée d’un amour profond de la vie et de la nature. De son côté, Enoch Brae a cessé d’avoir envie de faire partie du monde depuis que ses parents sont tragiquement morts dans un accident. Lorsque ces deux êtres à part se rencontrent à un enterrement, ils se découvrent d’étonnants points communs. Pour Enoch, dont le meilleur ami se trouve être le fantôme d’un pilote de guerre kamikaze, et Annabel, qui voue une fascination à Charles Darwin et à la vie de toute créature, c’est le début d’une relation exceptionnelle. En apprenant la mort imminente d’Annabel, Enoch propose de l’aider à vivre ses derniers jours avec intensité, au point de défier le destin, les traditions et la mort elle-même...",https://image.tmdb.org/t/p/original//cv0AonfuCDrt1sfR8HRopODEbul.jpg,tt1498569,47760,"funeral,sadness,kamikaze,romance,teen movie,death of parent",0,47760,fr,FR,Restless - Bande-annonce - VOST,W8BacmGJyuI,YouTube,720.0,Trailer,True,2010-11-16T13:46:44.000Z,533ec6a7c3a368544800552b,https://www.youtube.com/watch?v=W8BacmGJyuI
1047,tt3892172,Leave No Trace,65190,7.1,"Adventure,Drama",109,2018,17.749,443463,"Tom a 15 ans. Elle habite clandestinement avec son père dans la forêt qui borde Portland, Oregon. Limitant au maximum leurs contacts avec le monde moderne, ils forment une famille atypique et fusionnelle. Expulsés soudainement de leur refuge, les deux solitaires se voient offrir un toit, une scolarité et un travail. Alors que son père éprouve des difficultés à s'adapter, Tom découvre avec curiosité cette nouvelle vie. Le temps est-il venu pour elle de choisir entre l’amour filial et ce monde qui l'appelle ?",https://image.tmdb.org/t/p/original//w69iId8e80xBpyF0r2rfZoqRwQj.jpg,tt3892172,443463,"post-traumatic stress disorder (ptsd),based on novel or book,portland, oregon,hiking,trauma,oregon, usa,teenage girl,survivalist,veteran,hitchhiking,washington state,woman director,squatting,off the grid,survivalism,father daughter relationship,living off the grid",0,443463,fr,FR,LEAVE NO TRACE - Teaser VOST,5Lh0x1uYyGk,YouTube,1080.0,Teaser,False,2018-08-20T13:51:18.000Z,5bac90fb925141510c034227,https://www.youtube.com/watch?v=5Lh0x1uYyGk
1048,tt4916630,La Voie de la justice,75638,7.6,"Biography,Crime,Drama",137,2019,36.081,522212,"Le combat historique du jeune avocat Bryan Stevenson. Après ses études à l’université de Harvard, Bryan Stevenson aurait pu se lancer dans une carrière des plus lucratives. Il décide pourtant de se rendre en Alabama pour défendre ceux qui ont été condamnés à tort, avec le soutien d’une militante locale, Eva Ansley. Un de ses premiers cas - le plus incendiaire - est celui de Walter McMillian qui, en 1987, est condamné à mort pour le meurtre retentissant d’une jeune fille de 18 ans. Et ce en dépit d’un grand nombre de preuves attestant de son innocence et d’un unique témoignage à son encontre provenant d’un criminel aux motivations douteuses. Au fil des années, Bryan se retrouve empêtré dans un imbroglio de manœuvres juridiques et politiques. Il doit aussi faire face à un racisme manifeste et intransigeant alors qu’il se bat pour Walter et d’autres comme lui au sein d’un système hostile.",https://image.tmdb.org/t/p/original//au41t09zOULYgE0uwNZQ8H8VUSM.jpg,tt4916630,522212,"judge,innocence,based on true story,lawyer,racism,justice,1980s,legal drama",0,522212,fr,FR,La Voie de la Justice - Bande Annonce [VOST],HK7jkEBeHR8,YouTube,1080.0,Trailer,True,2019-12-02T17:00:07.000Z,5de5550e11386c0011515c05,https://www.youtube.com/watch?v=HK7jkEBeHR8
